 0.296433E+00  0.632089E+00  0.214194E+00
 0.297041E+00  0.599743E+00  0.208067E+00
 0.297649E+00  0.460880E+00  0.215937E+00
 0.298257E+00  0.347487E+00  0.211901E+00
 0.298865E+00  0.651952E+00  0.212367E+00
 0.299473E+00  0.560616E+00  0.206700E+00
 0.300081E+00  0.593143E+00  0.211007E+00
 0.300689E+00  0.529329E+00  0.201004E+00
 0.301297E+00  0.772390E+00  0.206422E+00
 0.301905E+00  0.698436E+00  0.207827E+00
 0.302513E+00  0.716851E+00  0.201742E+00
 0.303121E+00  0.809340E+00  0.200659E+00
 0.303729E+00  0.613024E+00  0.205525E+00
 0.304337E+00  0.760335E+00  0.197020E+00
 0.304945E+00  0.780227E+00  0.201637E+00
 0.305553E+00  0.740903E+00  0.203349E+00
 0.306160E+00  0.670508E+00  0.198111E+00
 0.306768E+00  0.682127E+00  0.209250E+00
 0.307376E+00  0.697265E+00  0.212329E+00
 0.307984E+00  0.664610E+00  0.215366E+00
 0.308592E+00  0.674745E+00  0.217886E+00
 0.309200E+00  0.440378E+00  0.227866E+00
 0.309808E+00  0.536847E+00  0.224282E+00
 0.310416E+00  0.619925E+00  0.433536E+00
 0.311024E+00  0.867502E+00  0.931934E+00
 0.311632E+00  0.662128E+00  0.548860E+00
 0.312240E+00  0.681072E+00  0.369260E+00
 0.312848E+00  0.547740E+00  0.264091E+00
 0.313456E+00  0.336394E+00  0.251282E+00
 0.314064E+00  0.481294E+00  0.250050E+00
 0.314671E+00  0.439848E+00  0.254430E+00
 0.315279E+00  0.289875E+00  0.249607E+00
 0.315887E+00  0.374550E+00  0.267813E+00
 0.316495E+00  0.252664E+00  0.266459E+00
 0.317103E+00  0.416891E+00  0.277184E+00
 0.317711E+00  0.846751E+00  0.273983E+00
 0.318319E+00  0.623603E+00  0.294215E+00
 0.318927E+00  0.453808E+00  0.281431E+00

